; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
Date,ffi_emissions,luc_emissions,CH4_emissions,N2O_emissions,SOx,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,CF4_emissions,C2F6_emissions,C6F14,HFC23_emissions,HFC32_emissions,HFC4310_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CFC11_emissions,CFC12_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CCl4_emissions,CH3CCl3_emissions,HCFC22_emissions,HCFC141b_emissions,HCFC142b_emissions,halon1211_emissions,HALON1202,halon1301_emissions,halon2402_emissions,CH3Br_emissions,CH3Cl_emissions
2262,0.643943493,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018991603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,0.643556553,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018989605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,0.643169613,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018987606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,0.642782673,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018985428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,0.645161772,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018983431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,0.647540872,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018981322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,0.649919971,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018979182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0.65229907,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018977086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,0.654678169,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018975091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,0.654281652,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018973095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,0.653885136,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018971101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,0.653488619,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018969106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,0.653092103,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018967013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,0.652695586,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.0189651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,0.654309756,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018963161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,0.655923927,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,0.657538097,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018959571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,0.659152268,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018957677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,0.660766438,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018955883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,0.660362896,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018954089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0.659959353,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018952295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,0.65955581,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018950502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,0.659152268,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018948537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,0.658748725,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018946602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0.659564405,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.01894481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,0.660380086,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018943018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,0.661195766,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018941227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,0.662011446,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018939336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,0.662827126,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018937626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0.662419286,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018935836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,0.662011446,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018934046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,0.661603606,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018932256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,0.661195766,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018930225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018928436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018926648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.01892486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018923152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018921265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,0.660787926,0,122.1025946,4.558848854,1.017015365,1017.015365,220.6879049,40.27205597,4.82176229,1.210631855,10.70237949,41.7166219,0,0,0.018919478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
