year,,,,,,,,,,,,,,,,
,USA,CAN,WEU  ,JPK,ANZ,CEE,FSU,MDE,CAM,SAM,SAS,SEA,CHI,NAF,SSA,SIS
2274,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2275,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2276,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2277,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2278,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2279,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2280,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2281,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2282,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2283,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2284,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2285,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2286,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2287,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2288,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2289,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2290,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2291,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2292,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2293,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2294,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2295,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2296,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2297,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2298,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2299,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2300,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
